image_id,image_title_vernacular,country,series,volume,year,page,folio,folio_to,citation,source_pdf_url,act_number,act_type,pope,evidence_type,act_date,concession_date,coronation_date,legate,deputy,register_refs,documents,rubric_latin,incipit_latin,confidence,notes
beata-maria-virgo-gratiarum-in-monte-sancto-deip,,Slovenia,ASS,40,1907,19,,,"ASS 40 (1907), p. 19",https://www.vatican.va/archive/ass/documents/ASS-40-1907-ocr.pdf,,"Litterae Apostolicae (Breve, Ex Secretaria Brevium)",Pius PP. X,retrospective_attestation,1906-11-19,,1717,,,,,Ecclesia B. Mariae Virginis Gratiarum in Monte Sancto ad dignitatem Basilicae minoris evehitur.,"In sublimi Beati Petri Cathedra, ad quam licet immerentes evecti sumus, nihil potius habemus, quam sacrarum aedium honor et cultus magis magisque in dies augeatur.",medium,"Brief elevating the church to a minor basilica; the coronation is mentioned in passing: 'venerata Deiparae Virginis Imago quae summa religione ibidem colitur iam inde ab anno MDCCXVII ex decreto Capituli Vaticani aureo diademate ornata sit' — i.e. crowned with a golden diadem in 1717 by decree of the Vatican Chapter. The act begins on printed p. 19 (rubric + 'AD PERPETUAM REI MEMORIAM'); the coronation sentence itself falls on p. 20, which is the passage's printed_page. Datum line reads 'die XIX Novembris MCMVI, Pontificatus Nostri anno quarto' = 1906-11-19, one year earlier than the volume year (ASS 40 = 1907); trusted the act. The text places the shrine 'prope Urbem Goritiensem' in 'Austriacae Ditionis' (Austrian Littoral, county of Gorizia, 1907); the modern country is inferred — Sveta Gora / Monte Santo lies today in Slovenia, above Nova Gorica, just across the Italian border — hence confidence lowered to medium. Raw OCR: 'celebérrimas' for 'celeberrimas'. No vernacular title given in the text."
nuestra-senora-de-la-pena-de-francia-spain,Nuestra Señora de la Peña de Francia,Spain,AAS,58,1966,794,,,"AAS 58 (1966), p. 794",https://www.vatican.va/archive/aas/documents/AAS-58-1966-ocr.pdf,III,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1966-05-14,,1952,,,,,"Beata Maria Virgo « Peña de Francia » vulgo appellata, principalis caelestis Patrona civilis provinciae Salmantinae eligitur.","Singulari pietate excoli perhibetur Beata Maria Virgo, cuius, adiecto vulgari nomine « Peña de Francia » appellatae, sedes praecipua finibus dioecesis Salmantinae continetur.",high,"Patronage act; coronation attested in passing: 'Effigies denique, Pio Pp. XII Catholicam Ecclesiam regente, aureo diademate fuit, anno MCMLII, sollemniter redimita'. aas_page set to 794 (the rubric stands before the running head '795' in the passage; the passage was indexed as printed_page 795). No town named - only that the shrine lies within the diocese of Salamanca. Country explicit (Hispania)."
nuestra-senora-del-remedio-alicante-lucentum,Nuestra Señora del Remedio,Spain,AAS,90,1998,385,,,"AAS 90 (1998), p. 385",https://www.vatican.va/archive/aas/documents/AAS-90-1998-ocr.pdf,III,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1998-04-04,,,,,,,"Imago Beatae Mariae Virginis sub titulo « Nuestra Señora del Remedio », quae in Lucentina ecclesia concathedrali pie colitur, pretioso diademate redimitur.",Praeclarum confert donum christifidelibus diligens Deiparae cultus.,high,Granted to Bp Victorio Oliver Domingo of Orihuela-Alicante (letters of 23 Feb 1998). The volume index (p. 1055) prints the rubric verb as 'redimatur'. Country not stated in the act; inferred from the Latin diocese/place name.
nuestra-senora-de-aranzazu-aranzazu-near-onate-g,Nuestra Senora de Aranzazu,Spain,AAS,14,1922,35,,,"AAS 14 (1922), p. 35",https://www.vatican.va/archive/aas/documents/AAS-14-1922-ocr.pdf,II,Litterae Apostolicae,Benedictus PP. XV,retrospective_attestation,1921-12-15,,1886,,,,,"SANCTUARIUM B. M. V. DE ARANZAZU, DIOECESIS VICTORIENSIS, TITULO AC DIGNITATE BASILICAE MINORIS COHONESTATUR.","In Cantabris montibus, dioecesis Victoriensis intra fines, haud procul ab « Onate », quod est provinciae Guipuzcoae oppidum",medium,"Basilica Minor act stating 'eandemque anno MDCCCLXXXVI, clero populoque plaudente, a Victoriensi Episcopo aureo diademate redimitam' - crowned in 1886 by the Bishop of Vitoria; papal authority for that crowning is NOT stated in the passage, hence confidence medium. The same act recalls that Benedict XV himself declared the Virgin of Aranzazu principal patroness of the civil province of Guipuzcoa in 1918. Old stone image of the Virgin with the Infant Jesus. OCR gives 'Ofiate'/'Onate' for Onate (Onati)."
mare-de-deu-de-la-merce-nuestra-senora-de-la-mer,Mare de Déu de la Mercè / Nuestra Señora de la Merced,Spain,AAS,10,1918,435,,,"AAS 10 (1918), p. 435",https://www.vatican.va/archive/aas/documents/AAS-10-1918-ocr.pdf,III,Litterae Apostolicae,Benedictus PP. XV,retrospective_attestation,1918-09-10,,,,,,,TEMPLUM B. MARIAE VIRG. DE MERCEDE IN CIVITATE BARCINONENSI TITULO ET PRIVILEGIIS BASILICAE MINORIS DECORATUR.,"Conspicua templa in memoriam magni alicuius eventus erecta, quaeque non minus artis operibus quam et cultus splendore et potissimum fidelium pietate praestent",high,"'dum Leo XIII tam insigne simulacrum aurea corona redimiendum sollemniter decrevit' - no year is given, so coronation_date is null; it falls within the pontificate of Leo XIII (1878-1903). The act begins on printed p. 435 (passage printed_page is 436)."
nuestra-senora-de-la-misericordia-mare-de-deu-de,"Nuestra Señora de la Misericordia (Mare de Déu de la Misericòrdia), Burriana",Spain,AAS,90,1998,959,,,"AAS 90 (1998), p. 959",https://www.vatican.va/archive/aas/documents/AAS-90-1998-ocr.pdf,XIV,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1998-09-07,,,,,,,"Beatae Mariae Virginis sub vocabulo « Nuestra Señora de la Misericordia » imago, quae in urbe Burriana colitur, nomine et auctoritate Summi Pontificis coronatur.","Procedentibus christianae salutis temporibus omnium ordinum fideles ad Virginem Mariam fidenti animo decurrerunt, probe scientes superna se beneficia indulgenter accepturos.",high,Requested by Bp Juan Antonio Reig Pla of Segorbe-Castellón. The church/sanctuary is not named in the act. OCR of the incipit reads 'Procendentibus'; the volume index (p. 1057) has 'Procedentibus'. Country not stated in the act; inferred from the Latin diocese/place name.
nuestra-senora-de-la-misericordia-canet-de-mar,Nuestra Señora de la Misericordia,Spain,AAS,49,1957,896,,,"AAS 49 (1957), p. 896",https://www.vatican.va/archive/aas/documents/AAS-49-1957-ocr.pdf,IV,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1957-02-16,,1907,,,,,"BEATA MARIA V. SUB NOMINE « NUESTRA SEÑORA DE LA MISERICORDIA » IN ECCLESIA PAROECIALI LOCI « CANET DE MAR » VENERATA, PATRONA CAELESTIS DECLARATUR UNIVERSAE REGIONIS, QUAE « COMARCA DEL MARESMA » APPELLATUR, INTRA FINES GERUNDENSIS DIOECESIS.","Quae a Christianis « Mater Misericordiae » fidenti animo est appellata, numquam eorum fefellit spem, sed potius materni Cordis sui thesauros quam maxime ostendit.",high,"Patron-declaration act; attests 'aureo diademate, quod, sacrae Imagini anno MCMVII impositum, illius honori, eodem peracto bello, est reiectum' (crown imposed 1907, restored after the civil war), and mentions the 'quinquagesimi a peracta Marialis Iconis coronatione anniversarii' - the 1957 act marks the 50th anniversary of the coronation. Authority of the 1907 coronation is not stated in the act. Rubric OCR 'LICI' repaired to 'LOCI'; OCR 'Marialis leonis' read as 'Marialis Iconis'. Country explicit ('in Hispania')."
nuestra-senora-de-la-fuensanta-cordoba,Nuestra Señora de la Fuensanta,Spain,AAS,86,1994,135,,,"AAS 86 (1994), p. 135",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,XVI,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1993-10-18,,,,,,,"Imago Beatae Mariae Virginis titulo « Nuestra Señora de la Fuensanta » invocatae, quae pie colitur in Hispaniae urbe Cordium, pretioso diademate redimiri sinitur « nomine et auctoritate Summi Pontificis ».","Cordubae, in antiqua et insigni Hispaniae urbe, iam a saeculo xv a fidelibus loci totiusque dioecesis peculiari veneratione colitur decora imago",high,"Rubric as printed reads « in Hispaniae urbe Cordium »; the volume index and the body of the act read Corduba/Cordubae. Petition of Bishop José Antonio Infantes Florido, letters of 23 July 1993. Coronation to be performed in the Pope's name; no shrine church named in the passage."
nuestra-senora-de-uribarri-durango-vizcaya,Nuestra Señora de Uribarri,Spain,AAS,34,1942,220,,,"AAS 34 (1942), p. 220",https://www.vatican.va/archive/aas/documents/AAS-34-1942-ocr.pdf,II,Litterae Apostolicae,Pius PP. XII,papal_coronation_act,1942-05-01,,,,,,,"BEATA MARIA VIRGO, SUB TITULO « DE URIBARRI », QUAE IN OPPIDO « DURANGO » VICTORIENSIS DIOECESIS VENERATUR, TOTIUS ARCHIPRESBYTERALIS REGIONIS DURANGUENSIS PATRONA COELESTIS DECLARATUR.","Victoriensis dioecesis intra fines, in oppidi « Durango » nuncupati templo archipresbyterali, Imago quaedam Beatae Mariae Virginis religiosissime colitur sub populari titulo « de Uribarri »",high,"Patron declaration that also grants the coronation: 'ut Imaginem eandem corona Nomine Nostro redimiri decerneremus ... ipsi Venerabili Fratri Episcopo titulo Siandensi, Victoriensis dioecesis Apostolico Administratori, eas partes committimus ut Imaginem ... aureo diademate, nomine atque auctoritate Nostris, sollemniter redimiat'. The executor is the titular Bishop of 'Siandensis', Apostolic Administrator of Vitoria; his personal name is not given in the act, so legate left null. Date of coronation left to him ('die ab eodem statuendo'). Passage printed_page was 221; act begins on printed p. 220. Vernacular title supplied as the Spanish form of the Latin 'de Uribarri' (only the Latin form appears)."
virgen-de-los-desamparados-el-saliente,Virgen de los Desamparados,Spain,AAS,80,1988,366,,,"AAS 80 (1988), p. 366",https://www.vatican.va/archive/aas/documents/AAS-80-1988-ocr.pdf,III,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1987-11-24,,,,,,,"B. M. V. imago populari sermone « Virgen de los desamparados » appellata, quae in Sanctuario loci v. d. « El Saliente » asservatur, sacro diademate redimitur.",Ministerii Nostri pontificalis ab initio Virginis Mariae cultum apud Dei plebem excitandum atque adeo augendum curavimus,medium,"Act begins on printed page 366 (passage printed_page is 365). Faculty granted to Emmanuel O. Hervás, Bishop of Almería (petition dated 8 Oct.), or a delegate, to crown the image in the Pope's name; no coronation date given. Country not named in the act: inferred from the diocese of Almería. OCR reads 'EI Saliente' for 'El Saliente'."
nuestra-senora-de-guadalupe-extremadura-guadalup,Nuestra Señora de Guadalupe (Extremadura),Spain,AAS,48,1956,491,,,"AAS 48 (1956), p. 491",https://www.vatican.va/archive/aas/documents/AAS-48-1956-ocr.pdf,I,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1955-06-17,,1928,,,,,"ECCLESIA B. MARIAE V. «DE GUADALUPE», INTRA FINES TOLETANAE ARCHIDIOECESIS EXSTANS, TITULO BASILICAE MINORIS EXORNATUR.","Augusta Virgo Deipara, quam « de Guadalupe » vulgo appellant, religiosissima est, ut omnes norunt, apud Hispaniae gentes",high,"Basilica Minor act stating in passing that the Apostolic See 'anno MDCCCCXXVIII eius Imaginem aureo diademate, augusto Ecclesiae ritu, siverit redimiri'. The coronation clause falls on printed p. 492; the act opens on printed p. 491, which is used as aas_page. This is the Spanish Guadalupe in Extremadura (archdiocese of Toledo), not the Mexican one."
nuestra-senora-de-la-cinta-huelva,Nuestra Señora de la Cinta,Spain,AAS,85,1993,17,,,"AAS 85 (1993), p. 17",https://www.vatican.va/archive/aas/documents/AAS-85-1993-ocr.pdf,VII,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1992-07-08,,,,,,,"Simulacrum Beatae Mariae Virginis, quae in dioecesi Onubensi pie sub titulo « Nuestra Señora de la Cinta » excolitur, merito diademate redimitur.","Satis compertum habetur Christifideles Onubenses iam dudum certo venerationis cultu Beatam Mariam Virginem, vulgo « Nuestra Señora de la Cinta » appellatam, prosequi consuevisse",medium,Country Spain inferred from the see of Huelva (Onubensis); not named in the act. The act recalls that Paul VI declared her Patroness of the city of Huelva by the Letters « Praeclara Dei Genetrix » of 30 June 1964. Bishop Rafael González Moralejo is empowered to crown in the Pope's name. No church or sanctuary is named.
nuestra-senora-de-la-cabeza-illiturgis-andujar,Nuestra Señora de la Cabeza,Spain,AAS,52,1960,383,,,"AAS 52 (1960), p. 383",https://www.vatican.va/archive/aas/documents/AAS-52-1960-ocr.pdf,II,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1959-11-27,,,,,,,"BEATA MARIA V., « DE LA CABEZA » VULGO APPELLATA, PRAECIPUA APUD DEUM PATRONA UNA CUM S. EUPHRASIO, EP. ET CONF., UNIVERSAE DIOECESIS GIENNENSIS CONSTITUITUR.","Studium et cultus Beatae Mariae Virginis, quae « de la Cabeza » Hispanico appellatur sermone, a multo iam tempore animos tenent Illiturgitanorum",high,"Patron declaration that recalls in passing that the Chapter of St Peter's ('Petrianae Basilicae Canonicorum Collegium'), at the request of Bishop Juan Manuel Laguarda Fenollera and in the time of St Pius X, granted 'ut ... Mariale simulacrum aurea corona redimiretur'; no coronation year given. The image, found in 1227 ('anno MCCXXVII') on the mountain, lost its diadem in the Spanish Civil War and a more precious crown was prepared to replace it. Act begins on printed page 383 (passage page-marker is 384). Datum reads 'die XXVII mensis Novembris, anno MDCCCCLVHII' — read as MDCCCCLVIIII = 1959, confirmed by 'Pontificatus Nostri secundo'. Locality Illiturgis = Andújar (identification supplied)."
nuestra-senora-de-el-soto-iruz-valle-de-toranzo,Nuestra Señora de El Soto,Spain,AAS,51,1959,805,,,"AAS 51 (1959), p. 805",https://www.vatican.va/archive/aas/documents/AAS-51-1959-ocr.pdf,I,Litterae Apostolicae,Ioannes PP. XXIII,papal_coronation_act,1959-05-23,,,"Iosephus Eguino Trecu, Episcopus Santanderiensis (Santanderiensis Ordinarius)",,,,BEATA MARIA VIRGO VULGO APPELLATA « NUESTRA SEÑORA DE EL SOTO » IN PRAECIPUAM PATRONAM REGIONIS « DE TORANZO » ELIGITUR ET EIUSDEM IMAGO CORONA REDIMITUR.,"Potiora inter pietatis domicilia dioecesis Santanderiensis locum obtinet templum Beatae Mariae Virgini, Dominae Nostrae a nemore, sacrum",high,"Coronation grant: « Santanderiensi Ordinario ... eas partes committimus, ut die suo arbitrio deligendo, post Missarum sollemnia, iuxta ritum formulamque praescriptam, imagini eiusdem Deiparae Virginis ... auream coronam, Nostro nomine et auctoritate imponat. » Date of the coronation itself left to the Ordinary, so not stated. Rubric prints the vernacular title twice inconsistently (« de El Soto » / « del El Soto »). Act date and page confirmed by the volume index (incipit « Potiora inter », 1959 Maii 23, p. 805 — same batch, AAS-51-1959-ocr#940)."
nuestra-senora-del-carmen-jerez-de-la-frontera,Nuestra Señora del Carmen,Spain,AAS,59,1967,1119,,,"AAS 59 (1967), p. 1119",https://www.vatican.va/archive/aas/documents/AAS-59-1967-ocr.pdf,III,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1967-06-28,,1925,,,,,"Titulus ac privilegia Basilicae Minoris ecclesiae conventuali, B. Mariae Virgini de Monte Carmelo in urbe Xeretio dicatae, attribuuntur.","Actuosae pietatis domicilium sane licet appellari Carmelitarum Fratrum templum, quod in urbe Xeretio, intra Hispalensis archidioecesis fines, exsurgit",medium,"Basilica Minor act; coronation attested in passing: 'Marialis enim imago summae est omnibus venerationi, eademque anno MCMXXV, Patriarchalis Vaticani Canonicorum Collegii auctoritate, sollemni ritu coronata est'. Vernacular title 'Nuestra Señora del Carmen' is verbatim in the text. Locality: Latin 'urbs Xeretium', identified as Jerez de la Frontera (Carmelite friary in the archdiocese of Seville, Baetican province) — inference. Country inferred. The act opens on printed page 1119; the coronation clause falls on page 1120."
mare-de-deu-de-paret-delgada-la-selva-del-camp,Mare de Déu de Paret Delgada,Spain,AAS,88,1996,627,,,"AAS 88 (1996), p. 627",https://www.vatican.va/archive/aas/documents/AAS-88-1996-ocr.pdf,VI,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1996-03-04,,,,,,,"Imago beatae Mariae Virginis titulo « Mare de Déu de Paret-Delgada », quae pie colitur in Sanctuario eiusdem nominis in civitate « La Selva del Camp » intra fines Tarraconensis archidioecesis, pretioso diademate redimiri sinitur « nomine et auctoritate Summi Pontificis ».",Antiqua quidem et singulari pietate colitur imago beatae Mariae Virginis titulo « Mare de Déu de Paret-Delgada » invocatae,high,"The act addresses « istis dilectis Hispaniae filiis ». Petition of Archbishop Ramón Torrella Cascante, letters of 9 Feb. 1996."
nuestra-senora-de-inodejo-las-fraguas-soria,Nuestra Señora de Inodejo,Spain,AAS,89,1997,17,,,"AAS 89 (1997), p. 17",https://www.vatican.va/archive/aas/documents/AAS-89-1997-ocr.pdf,VII,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1996-09-30,,,,,,,"Imago Nostrae Dominae « de Indejo » quae in ecclesia oppidi v.d. Las Fraguas colitur, pretioso diademate redimitur.","« Dominus natus est ex Maria, humani generis in se peccata suscipiens, remissionem tribuit omnium delictorum » (S. Ambrosius, Expositio ev. sec. Lucam, VIII, 23).",medium,"Both the act and the volume index print the title as « de Indejo »; the shrine at Las Fraguas (Soria) is normally called Nuestra Señora de Inodejo, so the printed form is probably a misreading — verify. Bp Francisco Pérez González is deputed to impose the crown in the Pope's name (letters of 2 July 1996); the act mentions the 14th centenary of the diocese. Country not stated in the act; inferred from the Latin diocese/place name."
beata-maria-virgo-de-lluch-lluc,,Spain,AAS,55,1963,323,,,"AAS 55 (1963), p. 323",https://www.vatican.va/archive/aas/documents/AAS-55-1963-ocr.pdf,VII,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1962-06-30,,,,,,,"Titulus ac privilegia Basilicae Minoris Sanctuario B. Mariae Virg. « de Lluch », in Maioricensis dioecesis finibus, conferuntur.","Gloria et praesidium Balearum Insularum merito praedicatur Beata Maria Virgo « de Lluch », cuius venusta imago in Maioricensi templo, saeculo XIII eius honori exstructo, perpetuis impensisque obsequiis colitur.",medium,"Basilica Minor act; the coronation is mentioned in passing: 'Leo Pp. XIII, qui inditam imaginem illam per Legatum aureo diademate redimivit' (OCR 'redimi vit'; 'inditam' probably for 'inclitam'). No coronation year and no Legate name given; Leo XIII reigned 1878-1903. Locality 'Lluc' taken from the sanctuary's own epithet; country inferred from 'Balearum Insularum' / dioecesis Maioricensis, not stated in the act. Vernacular form of the title not given beyond « de Lluch »."
